journal_id,journal_label,pep_code_candidate,probe_year,document_id,pep_code_record,year_record,title,authors,source_title,volume,issue,pages,doi,article_type,has_abstract,has_keywords,n_keywords,keywords_joined,keyword_source,art_kwds_count,source_file
ijpa,International Journal of Psychoanalysis,IJP,1920,IJP.001.0324A,IJP,1920,"The Elements of Practical Psycho-Analysis: By Paul Bousfield, M.R.C.S. (Eng.), L.R.C.P. (Lond.), (Kegan Paul, Trench, Trubner & Co. Ltd., London, 1920.  Pp. 272.  Price 10s. 6d.).",E. J.,International Journal of Psychoanalysis ,1,,324-328,,REV,True,False,0,,,0,data\raw_pep_metadata\ijpa\1920\ijpa_IJP_1920_art_id_IJP._AND_year_1920.json
ijpa,International Journal of Psychoanalysis,IJP,1920,IJP.001.0420A,IJP,1920,A Trivial Incident,X.,International Journal of Psychoanalysis ,1,,420-422,,ART,True,False,0,,,0,data\raw_pep_metadata\ijpa\1920\ijpa_IJP_1920_art_id_IJP._AND_year_1920.json
ijpa,International Journal of Psychoanalysis,IJP,1920,IJP.001.0340A,IJP,1920,Notes,,International Journal of Psychoanalysis ,1,,340-341,,ART,True,False,0,,,0,data\raw_pep_metadata\ijpa\1920\ijpa_IJP_1920_art_id_IJP._AND_year_1920.json
ijpa,International Journal of Psychoanalysis,IJP,1920,IJP.001.0328A,IJP,1920,"Grundzü Der Psychoanalyse: By Leo Kaplan, (Deuticke, Vienna. Pp. 306.).",E. J.,International Journal of Psychoanalysis ,1,,328,,REV,True,False,0,,,0,data\raw_pep_metadata\ijpa\1920\ijpa_IJP_1920_art_id_IJP._AND_year_1920.json
ijpa,International Journal of Psychoanalysis,IJP,1920,IJP.001.0205A,IJP,1920,Reviews of Recent Expository Books on Psycho-Analysis,Estelle Maude Cole,International Journal of Psychoanalysis ,1,,205-207,,REV,True,False,0,,,0,data\raw_pep_metadata\ijpa\1920\ijpa_IJP_1920_art_id_IJP._AND_year_1920.json
ijpa,International Journal of Psychoanalysis,IJP,1920,IJP.001.0273A,IJP,1920,A Substitutive Memory,Ernest Jones,International Journal of Psychoanalysis ,1,,273-274,,ART,True,False,0,,,0,data\raw_pep_metadata\ijpa\1920\ijpa_IJP_1920_art_id_IJP._AND_year_1920.json
ijpa,International Journal of Psychoanalysis,IJP,1920,IJP.001.0328B,IJP,1920,"Human Motives.: By J. J. Putnam, M.D., (Little, Brown & Co., Boston, 1915. Pp. 175.).",E. J.,International Journal of Psychoanalysis ,1,,328-329,,REV,True,False,0,,,0,data\raw_pep_metadata\ijpa\1920\ijpa_IJP_1920_art_id_IJP._AND_year_1920.json
ijpa,International Journal of Psychoanalysis,IJP,1920,IJP.001.0336A,IJP,1920,"Religion and Culture. A Critical Survey of Methods of Approach to Religious Phenomena: By Frederick Schleiter, (Columbia University Press, New York, 1919.  Pp. 193 and Bibliography).",E. J.,International Journal of Psychoanalysis ,1,,336-337,,REV,True,False,0,,,0,data\raw_pep_metadata\ijpa\1920\ijpa_IJP_1920_art_id_IJP._AND_year_1920.json
ijpa,International Journal of Psychoanalysis,IJP,1920,IJP.001.0480A,IJP,1920,"The Psychology of Dreams: By William S. Walsh, M. D. (Kegan Paul, Trench, Trubner & Co. Ltd., London.  Pp. 361.  Price 12s. 6d).",Barbara Low,International Journal of Psychoanalysis ,1,,480-481,,REV,True,False,0,,,0,data\raw_pep_metadata\ijpa\1920\ijpa_IJP_1920_art_id_IJP._AND_year_1920.json
ijpa,International Journal of Psychoanalysis,IJP,1920,IJP.001.0483A,IJP,1920,"Studies in Dreams: By Mrs. H. O. Arnold-Foster.  (George Allen & Unwin Ltd., London.  Pp. 178.  Price 8s. 6d.).",Barbara Low,International Journal of Psychoanalysis ,1,,483-485,,REV,True,False,0,,,0,data\raw_pep_metadata\ijpa\1920\ijpa_IJP_1920_art_id_IJP._AND_year_1920.json
